Time (s),WAA_angle,WAA_disp,WFE_angle,WFE_disp,EPS_angle,EPS_disp,EFE_angle,EFE_disp
0.130207,-26.416463,1.293286,-30.558058,0.682027,12.039416,1.866616,35.52284,-0.520743
0.130951,-26.368764,1.278345,-30.559931,0.670022,12.136193,1.872551,35.504966,-0.549731
0.131695,-26.322358,1.262919,-30.561593,0.657751,12.230275,1.876728,35.486404,-0.578578
0.132439,-26.277299,1.247033,-30.563029,0.645245,12.321555,1.879039,35.467176,-0.60725
0.133183,-26.233639,1.230706,-30.564227,0.632533,12.40993,1.879378,35.447301,-0.635716
0.133927,-26.191428,1.213961,-30.565173,0.619646,12.495301,1.877639,35.426799,-0.663944
0.134671,-26.150715,1.196813,-30.565854,0.606614,12.577575,1.873721,35.405693,-0.691904
0.135415,-26.111545,1.17928,-30.566255,0.593465,12.656665,1.867524,35.384003,-0.719564
0.136159,-26.07396,1.161374,-30.56636,0.58023,12.73249,1.858952,35.361751,-0.746897
0.136903,-26.037996,1.143107,-30.566152,0.566936,12.804983,1.847916,35.338957,-0.773873
0.137647,-26.003686,1.124489,-30.565613,0.553613,12.874083,1.83433,35.315641,-0.800466
0.138391,-25.971055,1.105527,-30.564724,0.540286,12.939744,1.818113,35.291822,-0.826648
0.139135,-25.940121,1.086227,-30.563464,0.526982,13.001932,1.799192,35.267517,-0.852394
0.139879,-25.9109,1.066591,-30.561811,0.513728,13.060623,1.7775,35.242741,-0.87768
0.140623,-25.883398,1.04662,-30.559747,0.500547,13.115805,1.752976,35.217508,-0.902482
0.141367,-25.857619,1.026314,-30.557248,0.487464,13.167473,1.725569,35.191832,-0.926777
0.142111,-25.833566,1.005669,-30.554297,0.4745,13.215627,1.695234,35.165722,-0.950543
0.142855,-25.811236,0.984681,-30.550876,0.461678,13.260272,1.661935,35.139189,-0.973761
0.143599,-25.790627,0.963343,-30.546967,0.449016,13.301412,1.625644,35.112244,-0.996409
0.144343,-25.771735,0.941645,-30.542556,0.436536,13.339059,1.586344,35.084894,-1.01847
0.145087,-25.754552,0.919578,-30.537629,0.424253,13.373226,1.544024,35.057149,-1.039925
0.145831,-25.739068,0.897131,-30.532174,0.412187,13.403932,1.498684,35.029016,-1.060757
0.146575,-25.725268,0.874289,-30.526179,0.400351,13.431205,1.450333,35.000505,-1.08095
0.147319,-25.713131,0.851038,-30.519633,0.388761,13.455081,1.398989,34.971623,-1.100488
0.148063,-25.702634,0.827363,-30.512525,0.377431,13.475606,1.34468,34.942379,-1.119358
0.148807,-25.693743,0.803246,-30.504843,0.366373,13.492839,1.287443,34.912781,-1.137544
0.149551,-25.686421,0.778671,-30.496577,0.355598,13.506851,1.227323,34.88284,-1.155035
0.150296,-25.680626,0.753619,-30.487714,0.345118,13.517723,1.164375,34.852565,-1.171819
0.15104,-25.676308,0.728071,-30.478244,0.334941,13.525542,1.098663,34.821967,-1.187885
0.151784,-25.673418,0.702008,-30.468157,0.325077,13.530404,1.030258,34.791058,-1.203222
0.152528,-25.671906,0.675411,-30.457441,0.315533,13.532405,0.959241,34.759853,-1.217822
0.153272,-25.67172,0.64826,-30.446089,0.306317,13.53164,0.8857,34.728367,-1.231678
0.154016,-25.672814,0.620536,-30.434093,0.297435,13.528199,0.80973,34.696617,-1.24478
0.15476,-25.675143,0.59222,-30.421445,0.288892,13.522168,0.731435,34.664621,-1.257124
0.155504,-25.678668,0.563295,-30.40814,0.280693,13.513621,0.650924,34.6324,-1.268705
0.156248,-25.683355,0.533741,-30.394173,0.272842,13.502628,0.568313,34.599974,-1.279516
0.156992,-25.689175,0.503543,-30.379538,0.265342,13.489246,0.483724,34.567368,-1.289557
0.157736,-25.696105,0.472685,-30.364232,0.258196,13.473523,0.397286,34.534605,-1.298823
0.15848,-25.704128,0.441153,-30.348249,0.251406,13.455498,0.309132,34.50171,-1.307313
0.159224,-25.713232,0.408933,-30.331585,0.244972,13.435202,0.219398,34.46871,-1.315026
0.159968,-25.723409,0.376015,-30.314236,0.238896,13.41266,0.128227,34.435633,-1.321961
0.160712,-25.734655,0.342388,-30.296198,0.233178,13.387892,0.035764,34.402506,-1.328119
0.161456,-25.746968,0.308045,-30.277467,0.227817,13.360919,-0.057843,34.369361,-1.333501
0.1622,-25.760346,0.272981,-30.25804,0.222812,13.331762,-0.152443,34.336229,-1.338109
0.162944,-25.77479,0.237191,-30.237916,0.218161,13.300445,-0.247887,34.303143,-1.341943
0.163688,-25.790296,0.200674,-30.217094,0.213862,13.266998,-0.34402,34.270138,-1.345006
0.164432,-25.806864,0.163431,-30.195575,0.209912,13.231454,-0.44069,34.237248,-1.3473
0.165176,-25.824491,0.125466,-30.173358,0.206308,13.193851,-0.537747,34.204511,-1.348828
0.16592,-25.843173,0.086784,-30.150448,0.203045,13.15423,-0.635039,34.171962,-1.349592
0.166664,-25.862908,0.047394,-30.126846,0.200118,13.112635,-0.732419,34.139637,-1.349593
0.167408,-25.883694,0.007307,-30.102556,0.197524,13.069109,-0.829742,34.107573,-1.348836
0.168152,-25.905528,-0.033463,-30.077582,0.195255,13.023696,-0.926866,34.075803,-1.34732
0.168896,-25.928412,-0.0749,-30.051928,0.193307,12.97644,-1.023653,34.044361,-1.345048
0.16964,-25.952345,-0.116986,-30.025597,0.191672,12.92738,-1.119972,34.013277,-1.342021
0.170385,-25.977329,-0.159699,-29.998596,0.190342,12.876556,-1.215693,33.982583,-1.33824
0.171129,-26.003365,-0.203014,-29.970929,0.189311,12.824006,-1.310695,33.952306,-1.333704
0.171873,-26.030456,-0.246904,-29.942603,0.18857,12.769767,-1.40486,33.922473,-1.328415
