Time (s),WAA_angle,WAA_disp,WFE_angle,WFE_disp,EPS_angle,EPS_disp,EFE_angle,EFE_disp
0.097722,-29.5617,0.050709,-20.414268,0.007933,10.683898,0.117459,25.735332,-0.08328
0.09848,-29.557715,0.053295,-20.413536,0.016525,10.690629,0.109808,25.737109,-0.08543
0.099237,-29.553637,0.05585,-20.412119,0.025206,10.696832,0.101893,25.738855,-0.087524
0.099995,-29.549462,0.058358,-20.410036,0.033987,10.702511,0.093712,25.740566,-0.089561
0.100753,-29.545184,0.060803,-20.407323,0.042882,10.707675,0.085268,25.742234,-0.091539
0.10151,-29.540793,0.063171,-20.404025,0.051904,10.712331,0.076562,25.743855,-0.093458
0.102268,-29.536282,0.065445,-20.400201,0.061066,10.71649,0.067596,25.745422,-0.095317
0.103025,-29.531639,0.067611,-20.395922,0.070381,10.720164,0.058372,25.74693,-0.097114
0.103783,-29.526853,0.069656,-20.391267,0.079863,10.723364,0.048892,25.748372,-0.098847
0.10454,-29.521911,0.071566,-20.386325,0.089523,10.726101,0.039159,25.749744,-0.100516
0.105298,-29.516801,0.073329,-20.381188,0.099373,10.728385,0.029178,25.75104,-0.10212
0.106055,-29.51151,0.074933,-20.375948,0.10942,10.730226,0.018952,25.752257,-0.103657
0.106813,-29.506025,0.076368,-20.370694,0.119672,10.731636,0.008487,25.753389,-0.105128
0.10757,-29.500335,0.077624,-20.36551,0.130135,10.732624,-0.002213,25.754433,-0.106531
0.108328,-29.494428,0.078693,-20.360469,0.14081,10.733198,-0.013141,25.755388,-0.107868
0.109085,-29.488295,0.079567,-20.355634,0.151696,10.733368,-0.024289,25.75625,-0.109138
0.109843,-29.481928,0.08024,-20.351054,0.162788,10.733143,-0.035649,25.757019,-0.110341
0.110601,-29.475324,0.080706,-20.346762,0.174079,10.732534,-0.047213,25.757695,-0.111481
0.111358,-29.468479,0.080961,-20.34278,0.185555,10.731549,-0.058969,25.758275,-0.112557
0.112116,-29.461393,0.081002,-20.339118,0.1972,10.730201,-0.070907,25.758761,-0.113572
0.112873,-29.454071,0.080828,-20.335776,0.208994,10.728501,-0.083015,25.759152,-0.114529
0.113631,-29.446517,0.080438,-20.332743,0.22091,10.72646,-0.095279,25.759447,-0.11543
0.114388,-29.43874,0.079833,-20.330003,0.232919,10.724091,-0.107686,25.759644,-0.116277
0.115146,-29.430752,0.079014,-20.327534,0.244987,10.721408,-0.12022,25.75974,-0.117076
0.115903,-29.422564,0.077984,-20.325311,0.257077,10.718422,-0.132866,25.759734,-0.117828
0.116661,-29.414192,0.076748,-20.323304,0.269147,10.715147,-0.145606,25.75962,-0.118538
0.117418,-29.40565,0.07531,-20.321482,0.281154,10.711594,-0.158425,25.759393,-0.11921
0.118176,-29.396955,0.073676,-20.319816,0.293051,10.707773,-0.171302,25.759047,-0.119848
0.118933,-29.388124,0.071855,-20.318273,0.304789,10.703696,-0.184221,25.758575,-0.120456
0.119691,-29.379174,0.069853,-20.316824,0.316321,10.699369,-0.197161,25.757967,-0.121037
0.120449,-29.370123,0.067681,-20.315443,0.327595,10.694802,-0.210103,25.757216,-0.121597
0.121206,-29.360989,0.065347,-20.314103,0.338563,10.689999,-0.223028,25.756309,-0.122139
0.121964,-29.351791,0.062863,-20.312785,0.349177,10.684967,-0.235916,25.755238,-0.122666
0.122721,-29.342551,0.060239,-20.311469,0.35939,10.679709,-0.248746,25.75399,-0.123183
0.123479,-29.33329,0.057489,-20.31014,0.369159,10.67423,-0.261498,25.752555,-0.123692
0.124236,-29.324033,0.054624,-20.308789,0.378444,10.668533,-0.274154,25.75092,-0.124199
0.124994,-29.314806,0.051657,-20.307406,0.387207,10.662619,-0.286691,25.749074,-0.124704
0.125751,-29.30564,0.048602,-20.305985,0.395417,10.656492,-0.299093,25.747005,-0.125213
0.126509,-29.296567,0.045472,-20.304523,0.403045,10.650151,-0.311339,25.744703,-0.125728
0.127266,-29.287625,0.042282,-20.303017,0.410069,10.643597,-0.323412,25.742156,-0.126251
0.128024,-29.278855,0.039044,-20.301467,0.416471,10.636831,-0.335294,25.739354,-0.126785
0.128781,-29.270303,0.035774,-20.299869,0.42224,10.629849,-0.346968,25.736287,-0.127334
0.129539,-29.262019,0.032484,-20.298224,0.427368,10.622651,-0.358417,25.732948,-0.127899
0.130297,-29.254058,0.02919,-20.296529,0.431855,10.615234,-0.369627,25.729329,-0.128484
0.131054,-29.246481,0.025904,-20.294779,0.435704,10.607594,-0.380584,25.725426,-0.129092
0.131812,-29.239352,0.022639,-20.292972,0.438924,10.599727,-0.391274,25.721237,-0.129724
0.132569,-29.232738,0.019409,-20.2911,0.441528,10.591629,-0.401685,25.716761,-0.130385
0.133327,-29.226709,0.016226,-20.289156,0.443535,10.583296,-0.411807,25.712001,-0.131077
