Time,Centered Angle,Centered Low Frequency Carrier,Centered Tremor,Centered Envelope,Centered Torque,Normalized WFE Displacement,centeredAngle
0.20503000000000002,101,110,-0.33962630659118737,0.28993092670548254,-0.5915312906199475,0.199913,101
0.205795,101,110,-0.33962630659118737,0.28993092670548254,-0.5915312906199475,0.199913,101
0.20656000000000002,101,110,-0.3328415185692184,0.29176762047595545,-0.7168157134063918,0.209898,101
0.207325,101,110,-0.3328415185692184,0.29176762047595545,-0.7168157134063918,0.209898,101
0.20809000000000002,101,110,-0.32522732818822847,0.2935529675087467,-0.8355109118376342,0.219246,101
0.208855,101,110,-0.32522732818822847,0.2935529675087467,-0.8355109118376342,0.219246,102
0.209621,102,110,-0.3168465393243105,0.29528214560115557,-0.9453446648343253,0.227991,102
0.21038600000000002,102,110,-0.3123939063349183,0.2961244105510301,-0.9961349119361158,0.232151,102
0.211151,102,110,-0.3123939063349183,0.2961244105510301,-0.9961349119361158,0.232151,102
0.21191600000000002,102,110,-0.30301935525182916,0.2977622064774735,-1.0890286866924481,0.24008,102
0.212681,102,110,-0.30301935525182916,0.2977622064774735,-1.0890286866924481,0.24008,102
0.21344600000000002,102,110,-0.2930929750275279,0.29933542341351593,-1.1710699369997946,0.247537,102
0.214211,102,110,-0.2930929750275279,0.29933542341351593,-1.1710699369997946,0.247537,103
0.214976,103,110,-0.2879487936683565,0.3000971026170831,-1.208099929036798,0.251107,103
0.21574100000000002,103,110,-0.27734556087211426,0.30156939785156023,-1.2761051998424768,0.257966,103
0.216506,103,110,-0.27734556087211426,0.30156939785156023,-1.2761051998424768,0.257966,103
0.21727100000000002,103,110,-0.26636595002122687,0.30297221148821135,-1.338228151970414,0.264493,103
0.218036,103,110,-0.26636595002122687,0.30297221148821135,-1.338228151970414,0.264493,104
0.21880100000000002,104,110,-0.2550434599242258,0.30430393511028514,-1.397842939176562,0.270732,104
0.219566,104,110,-0.2550434599242258,0.30430393511028514,-1.397842939176562,0.270732,104
0.220331,104,110,-0.24925677914520178,0.3049426349872559,-1.4277367048330778,0.273752,104
0.22109600000000001,104,110,-0.23742456146839352,0.3061646241360453,-1.4896628232629474,0.279607,104
0.221861,104,110,-0.23742456146839352,0.3061646241360453,-1.4896628232629474,0.279607,105
0.22262600000000002,105,110,-0.22522252748460575,0.30731115808730125,-1.5562870259264878,0.285215,105
0.223391,105,110,-0.22522252748460575,0.30731115808730125,-1.5562870259264878,0.285215,105
0.22415600000000002,105,110,-0.2126060350138909,0.308380204066825,-1.6297311438140685,0.290564,105
0.224921,105,110,-0.2126060350138909,0.308380204066825,-1.6297311438140685,0.290564,105
0.22568600000000003,106,110,-0.19951940708853724,0.3093696226795686,-1.7113403936917564,0.295627,106
0.226451,106,110,-0.19951940708853724,0.3093696226795686,-1.7113403936917564,0.295627,106
0.227216,106,110,-0.1927783843889319,0.3098337990864217,-1.7557444810564493,0.29804,106
0.22798100000000002,106,110,-0.17885683912187586,0.31069977939105514,-1.8517818781661541,0.302597,106
0.228746,106,110,-0.17885683912187586,0.31069977939105514,-1.8517818781661541,0.302597,107
0.22951200000000002,107,110,-0.1642828305383969,0.31148096598685476,-1.959116160076433,0.306755,107
0.230277,107,110,-0.1642828305383969,0.31148096598685476,-1.959116160076433,0.306755,107
0.23104200000000003,107,110,-0.1489695801706632,0.3121756177770166,-2.077938005880484,0.310463,107
0.231807,107,110,-0.1489695801706632,0.3121756177770166,-2.077938005880484,0.310463,108
0.232572,108,110,-0.1410079271700675,0.3124900168226645,-2.1421335392979763,0.312133,108
0.23333700000000002,108,110,-0.12441742981579693,0.31305216649403184,-2.279480027447196,0.31508,108
0.234102,108,110,-0.12441742981579693,0.31305216649403184,-2.279480027447196,0.31508,109
0.23486700000000002,109,110,-0.10686114958565424,0.3135245668984422,-2.4288639292644736,0.317474,109
0.235632,109,110,-0.10686114958565424,0.3135245668984422,-2.4288639292644736,0.317474,109
0.23639700000000002,109,110,-0.08825523921867541,0.313906322357994,-2.589037214048537,0.319295,109
0.237162,109,110,-0.08825523921867541,0.313906322357994,-2.589037214048537,0.319295,110
0.237927,110,110,-0.07853584170084851,0.31406295658864986,-2.6724835805383527,0.319989,110
0.23869200000000002,110,110,-0.058230993765148086,0.3143072296831077,-2.843375105035318,0.320948,110
0.239457,110,110,-0.058230993765148086,0.3143072296831077,-2.843375105035318,0.320948,111
0.24022200000000002,111,110,-0.036754844589677094,0.31445877255948557,-3.0153423172122817,0.321355,111
0.240987,111,110,-0.036754844589677094,0.31445877255948557,-3.0153423172122817,0.321355,112
0.24175200000000002,112,110,-0.0141325118398762,0.31451654195150963,-3.1801367920293475,0.321248,112
0.242517,112,110,-0.0141325118398762,0.31451654195150963,-3.1801367920293475,0.321248,112
0.243282,112,110,-0.0024169372890349553,0.3145098918593033,-3.257262954558206,0.321018,113
0.24404700000000001,113,110,0.021732207679674088,0.31442472345354666,-3.39477048964071,0.320243,113
0.244812,113,110,0.021732207679674088,0.31442472345354666,-3.39477048964071,0.320243,114
0.24557700000000002,114,110,0.046668252463840466,0.3142426938838679,-3.502650211096112,0.319106,114
0.246342,114,110,0.046668252463840466,0.3142426938838679,-3.502650211096112,0.319106,114
0.24710700000000002,115,110,0.0721340804472481,0.3139628240621038,-3.5740653823230475,0.317679,115
0.247872,115,110,0.0721340804472481,0.3139628240621038,-3.5740653823230475,0.317679,115
0.24863700000000002,116,110,0.0978285691049729,0.31358472392333026,-3.6034563029349695,0.316036,116
0.249403,116,110,0.11065789561051083,0.31335898231102605,-3.601686144888493,0.315154,116
0.250168,116,110,0.11065789561051083,0.31335898231102605,-3.601686144888493,0.315154,117
0.25093299999999996,117,110,0.12341958727682469,0.31310901761668153,-3.589032293115305,0.314241,117
0.251698,117,110,0.13607287591649783,0.31283513884048547,-3.565467350915671,0.313303,117
0.252463,117,110,0.14857599246642372,0.312537770504951,-3.531093855603163,0.312343,118
0.253228,118,110,0.16088916690514568,0.31221747507772446,-3.4869305947725158,0.311366,118
0.25399299999999997,118,110,0.1729786281708057,0.3118749561337295,-3.4334775077766984,0.310372,119
0.254758,119,110,0.18480860407968933,0.31151108425573804,-3.371363729895062,0.30936,119
0.255523,119,110,0.19635032124543636,0.31112690285200484,-3.30187662157211,0.308328,119
0.25628799999999996,119,110,0.2075780049989704,0.3107236420986953,-3.2260440208780055,0.307271,120
0.257053,120,110,0.21847087930914516,0.31030272648759766,-3.145027752145466,0.306181,120
0.257818,120,110,0.22901216670417723,0.30986578920370383,-3.0598615076936233,0.30505,121
0.258583,121,110,0.2391890881938769,0.3094146837561256,-2.9718429821357786,0.303866,121
0.25934799999999997,121,110,0.2489948631927039,0.30895148320890814,-2.882535256497439,0.302616,121
0.260113,121,110,0.25842870944372986,0.30847848322807164,-2.7927211071436155,0.301284,121
0.260878,121,110,0.2674898429434746,0.3079982134089315,-2.7034445614588845,0.299852,122
0.26164299999999996,122,110,0.27618547786770825,0.30751342864412595,-2.61562430120635,0.298301,122
0.262408,122,110,0.28452182649820107,0.30702710172936154,-2.529786022534602,0.296611,122
0.263173,122,110,0.2925100991505157,0.3065424199104449,-2.4464587340759687,0.29476,123
0.263938,123,110,0.3001605041028102,0.3060627559442369,-2.366170616419811,0.292725,123
0.26470299999999997,123,110,0.30748824752572484,0.30559164955732815,-2.2890610584302995,0.290483,123
0.265468,123,110,0.3145045334133863,0.3051327879094312,-2.215135850598084,0.28801,123
0.266233,123,110,0.32122456351550754,0.30468995422155476,-2.1449263218927817,0.285282,124
0.26699799999999996,124,110,0.32766353727067693,0.3042669838825371,-2.0781794621212537,0.282278,124
0.267763,124,110,0.33383465174082877,0.3038677325699183,-2.014640821414778,0.278975,124
0.268528,124,110,0.33975110154694443,0.3034960051326188,-1.954578779944327,0.275353,124
0.269294,124,110,0.3508787730691658,0.30284982030772506,-1.844524404846283,0.267074,124
0.270059,124,110,0.3508787730691658,0.30284982030772506,-1.844524404846283,0.267074,125
0.270824,125,110,0.35611537126135856,0.302582259809235,-1.7940225733566264,0.262385,125
0.27158899999999997,125,110,0.3611500576220574,0.3023559208129498,-1.746502636911965,0.257314,125
0.272354,125,110,0.36599501364752196,0.30217357460229916,-1.7018404400536689,0.251849,125
0.273119,125,110,0.3706614180343768,0.30203764243581227,-1.6599112650363537,0.245983,125
0.27388399999999996,125,110,0.37516044662459014,0.3019501630760504,-1.6204598366611562,0.239714,125
0.274649,125,110,0.3795012723518905,0.30191276099760445,-1.5834910826056692,0.233039,126
0.275414,126,110,0.3836950651896317,0.3019266354587966,-1.5488807992763391,0.225962,126
0.276179,126,110,0.3877499921001413,0.3019925667945549,-1.516372165129788,0.218487,126
0.27694399999999997,126,110,0.3916752169855311,0.3021109082182761,-1.4859706786284967,0.210623,126
0.277709,126,110,0.39547890064006386,0.30228161940091847,-1.4574199039021314,0.202382,126
0.278474,126,110,0.3991682007040163,0.30250429359615644,-1.430593601193359,0.193776,126
0.27923899999999996,126,110,0.4027502716191307,0.3027781787813386,-1.4053657067850605,0.184823,127
0.280004,127,110,0.40623126458561465,0.30310223829420935,-1.381348188508606,0.175541,127
0.280769,127,110,0.40961532752074453,0.30347518774966664,-1.3582824736395178,0.165953,127
0.281534,127,110,0.4129066050190608,0.303895531184927,-1.3360408304203197,0.15608,127
0.28229899999999997,127,110,0.4161082383142135,0.3043616213659377,-1.3141027978438606,0.145948,127
0.283064,127,110,0.4192203652424165,0.3048716842117482,-1.2922073488840167,0.135583,127
0.283829,127,110,0.422244120207601,0.30542385289231655,-1.2698328120958324,0.12501,127
0.28459399999999996,127,110,0.4251756341481863,0.3060162034839403,-1.2467155389995241,0.114259,127
0.285359,127,110,0.42801403450557274,0.30664676400081725,-1.2225940366963783,0.103357,127
0.286124,127,110,0.430753445194311,0.30731353913768555,-1.1968112688453407,0.092332,128
0.286889,128,110,0.43338798657397687,0.30801452862953504,-1.1692331108966045,0.081212,128
0.28765399999999997,128,110,0.43591077542278606,0.3087477268410102,-1.1394633846306041,0.070024,128
0.288419,128,110,0.43831292491290497,0.3095111284796732,-1.107104593701822,0.058795,128
0.289184,128,110,0.4405845445875209,0.3103027404330162,-1.0720200407269378,0.047552,128
0.28995,128,110,0.44469661439262714,0.3119626311163015,-0.9932579301791317,0.025117,128
0.290715,128,110,0.44469661439262714,0.3119626311163015,-0.9932579301791317,0.025117,128
0.29147999999999996,128,110,0.4465142652826096,0.31282694287187945,-0.9489131324280871,0.01397,128
0.292245,128,110,0.4481567878424843,0.31371153485917364,-0.9011623482905086,0.002897,128
0.29301,128,110,0.44961127318781585,0.314614422061862,-0.8501286174859335,-0.008083,128
0.293775,128,110,0.4508668087044588,0.3155336281051198,-0.7956750000336361,-0.018955,128
0.29453999999999997,128,110,0.45190947803796444,0.31646716182116,-0.7377932954481254,-0.029703,128
0.295305,128,110,0.4527283610847982,0.31741303038247337,-0.6767388566348737,-0.040317,128
0.29607,128,110,0.45331153398530566,0.3183692412843779,-0.6123742835436338,-0.050786,128
0.29683499999999996,128,110,0.453647069118486,0.31933378686178643,-0.5452158117133148,-0.061102,129
0.2976,129,110,0.4537270350985409,0.3203046679133418,-0.47539031731357395,-0.071258,129
0.298365,129,110,0.4535404967732229,0.32127988027995463,-0.40302268575371347,-0.081252,129
0.29913,129,110,0.45308051522395676,0.3222574339820054,-0.3285019819498254,-0.09108,129
0.29989499999999997,129,110,0.45233914776774115,0.3232353443365705,-0.2523473335303355,-0.100743,129
0.30066,129,110,0.45131344796082323,0.3242116552800729,-0.1749505497138698,-0.110241,128
0.301425,128,110,0.44999846560416207,0.325184430572998,-0.09644065931288559,-0.119579,128
0.30218999999999996,128,110,0.4483922467506504,0.3261517853898417,-0.01773296933610069,-0.128759,128
