Time,Centered Angle,Centered Low Frequency Carrier,Centered Tremor,Centered Envelope,Centered Torque,Normalized WFE Displacement,centeredAngle
0.339154,130,131,-0.004202733294392848,0.002455945329051274,132,128,130
0.340198,130,131,-0.004173984711146036,0.002455875297405305,128,128,130
0.341242,130,131,-0.004106241989838077,0.0024558996632646586,125,128,130
0.342285,130,131,-0.0040015159140682054,0.0024559823682510393,121,128,130
0.343329,130,131,-0.0038628172522712184,0.002456090954331584,118,128,130
0.344372,130,131,-0.0036961567536800263,0.0024562016505366856,116,128,130
0.345416,130,131,-0.00350754514435815,0.002456299575740861,114,128,130
0.346459,130,131,-0.0033029931232471344,0.002456377698608736,112,128,130
0.347503,130,131,-0.0030915113582831444,0.0024564376483740824,112,128,130
0.348546,130,131,-0.002877110482556786,0.002456485919700185,112,128,130
0.34959,130,131,-0.002666801090516916,0.0024565323427340447,112,128,130
0.350634,130,131,-0.002463593734224575,0.0024565878202050012,113,128,130
0.351677,130,131,-0.0022704989196557592,0.002456662817117563,114,128,130
0.352721,130,131,-0.0020885271030516915,0.0024567674011446165,115,128,130
0.353764,130,131,-0.0019196886873305036,0.0024569094658788014,116,128,130
0.354808,130,131,-0.0017639940185360595,0.002457095697400982,118,128,130
0.355851,130,131,-0.0016194533823500508,0.0024573286356012448,119,128,130
0.356895,130,131,-0.0014870770006485355,0.002457610774827085,120,128,130
0.357938,130,131,-0.001363875028122836,0.0024579382814313155,120,128,130
0.358982,130,131,-0.0012488575489579307,0.002458303016557407,121,128,130
0.360026,130,131,-0.0011420345735445702,0.0024586889832086574,122,128,130
0.361069,130,131,-0.001040416035270484,0.0024590687545911105,122,128,130
0.362113,130,131,-0.000944011787346695,0.002459400489769087,123,128,130
0.363156,130,131,-0.0008518315997069261,0.0024596203017913485,123,128,130
0.3642,130,131,-0.0007638851559602348,0.002459644280428378,123,128,130
0.365243,130,131,-0.0006781820503913515,0.0024593536461928345,124,128,130
0.366287,130,131,-0.0005957317850317011,0.00245860615787345,124,128,130
0.36733,130,131,-0.0005155437667581591,0.0024572279186599474,124,128,130
0.368374,130,131,-0.00043762730449444106,0.0024550092593185156,124,128,130
0.369417,130,131,-0.0003619916064252171,0.002451727884426635,124,128,130
0.370461,130,131,-0.0002866457772938371,0.00244714494619825,124,128,130
0.371505,130,131,-0.00021159881576181562,0.0024410205162906508,124,128,130
