Time,Centered Angle,Centered Low Frequency Carrier,Centered Tremor,Centered Envelope,Centered Torque,Normalized WFE Displacement,centeredTorque
0.29102,57,38,-0.0061646741179924225,110,78,141,78
0.291806,57,38,-0.005721900335643112,110,78,142,78
0.292593,57,38,-0.005257976589016989,110,78,143,78
0.293379,57,38,-0.004776905918100837,110,78,143,78
0.294166,57,38,-0.004280691179129062,110,78,144,78
0.294952,57,38,-0.0037743350452082514,110,78,144,78
0.295739,57,38,-0.003261840007037499,110,78,145,78
0.296525,57,38,-0.002747208373623466,110,78,145,78
0.297312,57,38,-0.002234442273055762,110,78,146,78
0.298098,57,38,-0.0017285436533288016,110,78,146,78
0.298885,57,39,-0.001234514283185287,110,78,147,78
0.299671,58,39,-0.0007553557530144121,110,78,147,78
0.300458,58,39,-0.0002950694757685897,110,78,148,78
0.301245,58,39,0.0001423433120441106,110,78,148,78
0.302031,58,39,0.0005548815493544521,110,78,148,78
0.302818,58,39,0.0009385443495050808,110,78,149,78
0.303604,58,39,0.0012913309991535683,110,78,149,78
0.304391,58,39,0.0016112409571804069,110,78,150,78
0.305177,58,39,0.001896273853539458,110,78,150,78
0.305964,58,39,0.0021454294880808703,110,78,150,78
0.30675,58,39,0.0023587078293374245,110,78,151,78
0.307537,58,39,0.00253510901328362,110,78,151,78
0.308323,58,39,0.002675633342075495,110,78,152,78
0.30911,58,39,0.002780281282746289,110,78,152,78
0.309896,58,39,0.0028500534658740884,110,78,152,78
0.310683,58,39,0.0028889506842169057,110,78,153,78
0.31147,58,39,0.0028969738913462943,110,78,153,78
0.312256,58,39,0.0028791242001997004,110,79,153,79
0.313043,58,39,0.002835402881682738,110,79,153,79
0.313829,58,39,0.0027708113631767788,110,79,154,79
0.314616,58,39,0.00268835122705601,110,79,154,79
0.315402,58,39,0.0025910242091947847,110,79,154,79
0.316189,58,39,0.0024818321974089887,110,79,154,79
0.316975,58,39,0.002364777229922007,110,79,154,79
0.317762,58,39,0.002241861493760365,110,79,154,79
0.318548,58,39,0.0021160873231881113,110,79,154,79
0.319335,58,39,0.001991457198063486,110,79,154,79
0.320122,58,39,0.0018699737422193804,110,79,153,79
0.320908,58,39,0.0017546397217875283,110,79,153,79
0.321695,58,39,0.001647458043526619,110,79,153,79
0.322481,58,39,0.0015514317531214843,110,79,153,79
0.323268,58,39,0.001467564033478012,110,79,152,79
0.324054,58,39,0.0013978582029927575,110,79,152,79
0.324841,58,39,0.0013433177138068239,110,79,151,79
0.325627,58,40,0.0013059461500623754,110,79,150,79
0.326414,58,40,0.0012857472261150265,110,79,150,79
0.3272,58,40,0.0012837247847457102,110,79,149,79
0.327987,58,40,0.0013008827953643047,110,79,148,79
0.328773,58,40,0.0013352253521991904,110,79,147,79
0.32956,59,40,0.001386756672467374,110,79,147,79
0.330347,59,40,0.0014554810945543073,110,79,146,79
0.331133,59,40,0.0015394030761636834,110,79,145,79
0.33192,59,40,0.0016365271924646948,110,79,144,79
0.332706,59,40,0.0017438581342161588,110,79,143,79
0.333493,59,40,0.0018604007058944712,110,79,142,79
0.334279,59,40,0.0019801598238076974,110,79,141,79
0.335066,59,40,0.002102140514216482,110,79,140,79
0.335852,59,40,0.0022223479114456502,110,79,139,79
0.336639,59,40,0.002336787255966175,110,79,138,79
0.337425,59,40,0.0024424638925019337,110,79,138,79
0.338212,59,40,0.0025373832681086558,110,79,137,79
0.338998,59,40,0.002619550930239029,110,79,136,79
0.339785,59,40,0.0026849725248306996,110,79,135,79
0.340572,59,40,0.0027346537943783566,110,79,134,79
0.341358,59,40,0.002767600576004352,110,79,134,79
0.342145,59,40,0.002782818799533644,110,79,133,79
0.342931,59,40,0.0027813144855566184,110,79,132,79
0.343718,59,40,0.0027630937434868228,110,79,132,79
0.344504,59,40,0.002730162769628693,110,79,131,79
0.345291,59,40,0.002683527845242879,110,79,131,79
0.346077,59,40,0.002624195334619795,110,79,130,79
0.346864,59,40,0.0025541716831365313,110,79,130,79
0.34765,59,40,0.0024754634153342676,110,79,130,79
0.348437,59,40,0.0023900771329764966,110,79,129,79
0.349223,59,40,0.002299019513133212,110,79,129,79
0.35001,59,40,0.002205297306249946,110,79,129,79
0.350797,59,40,0.00211091733424705,110,79,128,79
0.351583,59,40,0.0020158864885707057,110,79,128,79
0.35237,59,40,0.0019232117283105041,110,79,128,79
0.353156,59,41,0.0018359000782651807,110,79,127,79
0.353943,59,41,0.0017529586270510883,110,79,127,79
0.354729,59,41,0.0016773945252129766,110,79,127,79
0.355516,59,41,0.0016112149833143379,110,79,127,79
0.356302,59,41,0.0015554272700795794,110,79,126,79
0.357089,59,41,0.0015100387104977609,110,79,126,79
0.357875,59,41,0.0014770566839524112,110,79,126,79
0.358662,59,41,0.0014574886223689843,110,79,125,79
0.359448,59,41,0.001452342008366247,110,79,125,79
0.360235,59,41,0.0014616243734017912,110,79,125,79
0.361022,59,41,0.0014863432959526046,110,79,124,79
0.361808,60,41,0.0015255063996723673,110,79,124,79
0.362595,60,41,0.0015801213515827534,110,80,123,80
0.363381,60,41,0.0016501958602875833,110,80,123,80
0.364168,60,41,0.0017337376741470342,110,80,122,80
0.364954,60,41,0.0018307545795324361,110,80,122,80
0.365741,60,41,0.0019392543990436764,110,80,122,80
0.366527,60,41,0.002059244989748427,110,80,121,80
0.367314,60,41,0.002187734241449659,110,80,121,80
0.3681,60,41,0.0023227300749507594,110,80,120,80
0.368887,60,41,0.0024632404403162524,110,80,120,80
0.369673,60,41,0.002606273315195569,110,80,119,80
0.37046,60,41,0.0027488367031360083,110,80,119,80
0.371247,60,41,0.002888938631884945,110,80,118,80
0.372033,60,41,0.0030225871517349425,110,80,118,80
0.37282,60,41,0.00314779033389569,110,80,118,80
0.373606,60,41,0.003259556268842743,110,80,117,80
0.374393,60,41,0.003355893064727118,110,80,117,80
0.375179,60,41,0.0034338088457603008,110,80,117,80
0.375966,60,41,0.0034903117506678745,110,80,116,80
0.376752,60,41,0.0035234099310971056,110,80,116,80
0.377539,60,41,0.003530111550092597,110,80,116,80
0.378325,60,41,0.003510424780577631,110,80,116,80
0.379112,60,41,0.0034633578038182427,110,80,116,80
0.379898,60,41,0.00339091880796268,110,80,116,80
0.380685,60,42,0.0032931159865444266,110,80,116,80
0.381472,60,42,0.0031719575370543337,110,80,115,80
0.382258,60,42,0.0030324516595089056,110,80,115,80
0.383045,60,42,0.002875606555022982,110,80,115,80
0.383831,60,42,0.0027064304244342452,110,80,115,80
0.384618,60,42,0.0025309314669191537,110,80,115,80
0.385404,60,42,0.002352117878635825,110,80,115,80
0.386191,60,42,0.002174997851395485,110,80,115,80
0.386977,60,42,0.002006579571351572,110,80,115,80
