time,rawAngle,baseAngle,tremor,envelope,torque,wfeDisp,centeredTorque
0.160712,1,1,-0.162049947067341,152,85,255,85
0.161456,1,1,-0.14510375558305322,151,86,255,86
0.1622,1,1,-0.12749999896534503,151,86,255,86
0.162944,1,1,-0.109237061042819,151,86,255,86
0.163688,1,1,-0.09031332653155902,151,86,255,86
0.164432,1,1,-0.07072918121724536,151,87,255,87
0.165176,1,1,-0.050483012136299354,151,87,255,87
0.16592,1,1,-0.029579207755932122,151,87,255,87
0.166664,1,1,-0.008018158153096077,151,87,255,87
0.167408,1,1,0.014196744807750059,151,88,255,88
0.168152,1,1,0.03706210729814722,151,88,255,88
0.168896,1,1,0.06057453335045918,151,88,255,88
0.16964,1,1,0.08473162468411734,151,88,255,88
0.170385,1,1,0.10952698053330391,151,89,255,89
0.171129,1,1,0.13495719747618243,151,89,255,89
0.171873,1,1,0.16101586926576794,151,89,255,89
0.172617,1,1,0.1876955866623839,151,90,255,90
0.173361,1,1,0.21498693726795257,151,90,255,90
0.174105,1,1,0.24288050536204178,151,90,255,90
0.174849,1,1,0.2713618717397899,151,91,255,91
0.175593,1,1,0.3004196135518116,151,91,255,91
0.176337,1,1,0.3300363041460489,151,91,255,91
0.177081,3,1,0.3601945129117413,151,92,255,92
0.177825,6,1,0.3908758051255316,151,92,255,92
0.178569,10,1,0.42205974179979155,151,93,255,93
0.179313,14,1,0.453720879533224,151,93,255,93
0.180057,17,1,0.4858357703637804,151,93,255,93
0.180801,21,1,0.5183769616240079,151,94,255,94
0.181545,25,1,0.5513119957988285,151,94,255,94
0.182289,29,1,0.5846084103859038,151,95,255,95
0.183033,33,1,0.6182287377585186,151,95,255,95
0.183777,37,1,0.6521335050311938,151,95,255,95
0.184521,41,1,0.6862792339279644,151,96,255,96
0.185265,45,1,0.7206204406534652,151,96,255,96
0.186009,49,1,0.7551086357668073,151,97,255,97
0.186753,54,1,0.7896953240583898,151,97,255,97
0.187497,58,1,0.8243300044296075,151,98,255,98
0.188241,62,1,0.8589591697756009,151,98,255,98
0.188985,66,1,0.8935323068710571,151,99,255,99
0.189729,70,1,0.9279948962591316,151,99,255,99
0.190474,74,1,0.9622924121435236,151,100,255,100
0.191218,78,1,0.9963693222837504,151,100,255,100
0.191962,82,1,1.0301690878937135,151,100,255,100
0.192706,86,1,1.0636321635435857,151,101,255,101
0.19345,90,1,1.0966979970650241,151,101,255,101
0.194194,94,1,1.1293030294597952,151,102,255,102
0.194938,98,1,1.1613846948118418,151,102,255,102
0.195682,102,1,1.1928774202028671,151,103,255,103
0.196426,105,1,1.223716625631433,151,103,255,103
0.19717,109,1,1.2538357239356133,151,103,255,103
0.197914,113,1,1.2831721207192675,151,104,255,104
0.198658,116,1,1.3116592142819439,151,104,255,104
